147.80307,14.00000,3868.00000,6427.00000,80.00000,93828068.11496,101.28571,0.00000
63.88273,17.00000,5158.00000,2925.00000,443.00000,77270219.10330,88.35294,0.00000
47.48513,54.00000,31938.00000,58066.00000,80.00000,24325715.37736,59.66667,0.00000
0.09091,17.00000,4286.00000,38572.00000,443.00000,77269287.54775,59.29412,0.00000
383.99482,470.00000,172419.00000,56259.00000,443.00000,2794847.06191,59.07447,0.00000
406.54168,75.00000,30418.00000,59183.00000,443.00000,17514460.61884,58.92000,0.00000
0.32350,12.00000,4167.00000,60059.00000,80.00000,109465449.26959,58.83333,0.00000
430.08792,134.00000,32734.00000,58790.00000,443.00000,9802830.76505,58.76866,0.00000
16.15615,30.00000,13725.00000,40179.00000,443.00000,43786050.61665,58.73333,0.00000
63.54682,9.00000,484.00000,36338.00000,80.00000,145953733.35458,59.00000,0.00000
0.21419,19.00000,4642.00000,34552.00000,443.00000,69136134.85310,58.73684,0.00000
0.21753,17.00000,4677.00000,43407.00000,443.00000,77269893.54205,58.23529,0.00000
40.47818,16.00000,4239.00000,60098.00000,80.00000,82099092.58874,59.25000,0.00000
121.67410,30.00000,19113.00000,51340.00000,80.00000,43785918.93312,59.00000,0.00000
12715.01511,4003.00000,1448884.00000,60364.00000,443.00000,328151.74734,59.06495,0.00000
0.44121,28.00000,26102.00000,2801.00000,80.00000,46913854.48914,73.00000,0.00000
204.76173,32.00000,5042.00000,1413.00000,443.00000,41049541.08539,92.25000,0.00000
0.21340,17.00000,4677.00000,53294.00000,443.00000,77269187.64636,58.23529,0.00000
38.26560,13.00000,2774.00000,39778.00000,80.00000,101045279.74767,59.53846,0.00000
274.00493,45.00000,9136.00000,45907.00000,443.00000,29190953.27640,59.00000,0.00000
492.01603,82.00000,27164.00000,58522.00000,80.00000,16019319.88705,59.04878,0.00000
250.19027,31.00000,4128.00000,39094.00000,443.00000,42373507.79603,59.38710,0.00000
0.24482,19.00000,4642.00000,41960.00000,443.00000,69136138.04474,58.73684,0.00000
5.02169,7.00000,304.00000,18667.00000,80.00000,187654919.72894,96.14286,0.00000
242.92386,26.00000,5038.00000,51811.00000,80.00000,50522701.11003,59.30769,0.00000
0.23071,20.00000,4694.00000,48238.00000,443.00000,65679591.69511,58.50000,0.00000
17.81086,14.00000,5655.00000,59541.00000,80.00000,93827575.67579,59.07143,0.00000
0.20749,19.00000,4642.00000,38466.00000,443.00000,69135787.71566,58.73684,0.00000
404.01873,126.00000,40033.00000,37533.00000,443.00000,10425303.36884,59.00000,0.00000
46.35373,43.00000,17494.00000,53200.00000,443.00000,30548504.88918,59.46512,0.00000
0.32287,17.00000,4677.00000,49381.00000,443.00000,77269914.72511,58.23529,0.00000
136.90353,20.00000,7373.00000,1851.00000,443.00000,65679609.20597,97.60000,0.00000
0.20678,19.00000,4453.00000,60244.00000,443.00000,69136310.40279,58.73684,0.00000
54.18852,8.00000,1795.00000,16218.00000,80.00000,164199175.26148,100.00000,0.00000
138.91847,94.00000,57772.00000,45160.00000,80.00000,13974320.86156,59.17021,0.00000
0.25227,96.00000,79264.00000,1399.00000,80.00000,13683269.98105,83.50000,0.00000
309.72340,11.00000,1883.00000,54276.00000,80.00000,119416793.30862,92.36364,0.00000
115.07485,11.00000,3688.00000,55063.00000,80.00000,119417194.84145,100.45455,0.00000
164.63317,41.00000,14751.00000,55449.00000,80.00000,32038514.83150,60.07317,0.00000
16.03685,15.00000,5691.00000,59550.00000,80.00000,87572405.11140,59.40000,0.00000
0.20064,19.00000,4453.00000,37135.00000,443.00000,69135806.79621,58.73684,0.00000
0.21570,19.00000,4642.00000,37145.00000,443.00000,69135813.16765,58.73684,0.00000
10.55615,6.00000,264.00000,50659.00000,80.00000,218929423.02164,102.66667,0.00000
450.12036,64.00000,20516.00000,51231.00000,443.00000,20524712.59837,59.20312,0.00000
64.38980,6.00000,256.00000,2895.00000,80.00000,218929991.30496,102.66667,0.00000
0.24229,9.00000,1565.00000,2797.00000,80.00000,145954213.91896,94.11111,0.00000
125.19624,16.00000,5273.00000,53398.00000,80.00000,82099571.50445,59.06250,0.00000
339.53625,29.00000,4959.00000,50622.00000,80.00000,45295750.62500,91.75862,0.00000
0.22007,19.00000,4642.00000,38488.00000,443.00000,69135800.44323,58.73684,0.00000
0.21495,19.00000,4453.00000,34408.00000,443.00000,69136425.03802,58.73684,0.00000
28.22159,216.00000,144364.00000,45028.00000,80.00000,6081416.15407,58.92593,0.00000
0.21392,19.00000,4453.00000,56663.00000,443.00000,69136463.30128,58.73684,0.00000
114.92051,11.00000,3120.00000,3020.00000,80.00000,119416408.21186,94.27273,0.00000
64.38599,6.00000,256.00000,2900.00000,80.00000,218929991.30508,102.66667,0.00000
4.91956,6.00000,264.00000,17409.00000,80.00000,218929725.14149,103.00000,0.00000
454.00007,143.00000,60958.00000,33375.00000,443.00000,9185926.92634,59.22378,0.00000
80.78875,33.00000,14980.00000,45117.00000,80.00000,39805635.47231,59.36364,0.00000
115.61485,10.00000,2810.00000,2519.00000,80.00000,131358568.38624,97.80000,0.00000
115.89354,16.00000,6352.00000,48633.00000,80.00000,82099371.33511,59.50000,0.00000
0.35320,19.00000,4453.00000,35356.00000,443.00000,69136052.04072,58.73684,0.00000
0.24975,19.00000,4642.00000,52394.00000,443.00000,69136160.33398,57.78947,0.00000
713.36876,187.00000,86984.00000,40681.00000,443.00000,7024525.56490,59.53476,0.00000
0.25336,19.00000,4453.00000,34537.00000,443.00000,69136125.29716,57.78947,0.00000
0.09079,17.00000,4286.00000,34767.00000,443.00000,77269276.93728,59.29412,0.00000
114.83949,10.00000,1473.00000,20456.00000,80.00000,131358791.78780,97.20000,0.00000
365.71030,32.00000,5259.00000,50309.00000,80.00000,41049519.74097,92.78125,0.00000
282.05863,31.00000,10936.00000,4622.00000,80.00000,42373927.19756,98.12903,0.00000
443.06790,74.00000,24400.00000,50441.00000,443.00000,17751213.83387,59.10811,0.00000
0.20354,19.00000,4453.00000,39821.00000,443.00000,69136342.22111,58.73684,0.00000
274.00157,43.00000,9705.00000,44648.00000,443.00000,30548340.61822,59.46512,0.00000
407.07012,295.00000,104555.00000,53865.00000,443.00000,4452808.34478,59.03390,0.00000
0.22155,17.00000,4677.00000,40381.00000,443.00000,77270126.48803,58.23529,0.00000
613.45782,148.00000,103952.00000,35952.00000,80.00000,8875615.25910,59.22973,0.00000
474.62753,94.00000,42875.00000,43939.00000,443.00000,13974382.99438,59.07447,0.00000
0.40310,33.00000,24142.00000,1397.00000,80.00000,39805876.31299,83.36364,0.00000
115.11274,18.00000,5481.00000,54989.00000,443.00000,72976791.41450,93.66667,0.00000
63.50478,8.00000,432.00000,49760.00000,80.00000,164199113.57241,60.00000,0.00000
426.08325,84.00000,23025.00000,41942.00000,80.00000,15637858.70354,58.92857,0.00000
296.42620,48.00000,11108.00000,44261.00000,443.00000,27366188.86454,59.06250,0.00000
381.97473,66.00000,20276.00000,46795.00000,443.00000,19902826.50564,59.04545,0.00000
6.10487,144.00000,75748.00000,49340.00000,443.00000,9122071.71191,81.00000,0.00000
0.21720,19.00000,4642.00000,35376.00000,443.00000,69136055.23993,58.73684,0.00000
0.63943,8.00000,814.00000,49169.00000,80.00000,164197099.51794,99.62500,0.00000
81.13589,35.00000,14771.00000,45116.00000,80.00000,37531027.74092,58.71429,0.00000
119.67391,10.00000,2409.00000,60562.00000,80.00000,131359101.07169,59.80000,0.00000
454.70411,85.00000,35761.00000,46919.00000,443.00000,15453833.65196,58.97647,0.00000
115.27415,18.00000,3585.00000,51504.00000,443.00000,72976445.14012,94.55556,0.00000
0.21254,17.00000,4677.00000,40670.00000,443.00000,77270175.90027,58.23529,0.00000
237.78982,42.00000,6179.00000,45366.00000,443.00000,31276039.91389,59.38095,0.00000
129.34256,95.00000,29790.00000,37730.00000,443.00000,13827268.30411,59.21053,0.00000
0.07099,9.00000,1383.00000,51884.00000,80.00000,145954874.98991,94.44444,0.00000
240.10108,54.00000,25531.00000,56998.00000,443.00000,24325526.13321,96.33333,0.00000
114.49593,17.00000,4885.00000,53219.00000,443.00000,77269150.08462,59.29412,0.00000
16.37018,6.00000,264.00000,50248.00000,80.00000,218930909.62287,103.00000,0.00000
115.23565,15.00000,3583.00000,1093.00000,443.00000,87571806.45817,97.20000,0.00000
4.00008,15.00000,5681.00000,59556.00000,80.00000,87572405.40425,59.40000,0.00000
125.80276,10.00000,2254.00000,55917.00000,80.00000,131358706.82351,98.20000,0.00000
0.08829,17.00000,4286.00000,55080.00000,443.00000,77269347.69134,59.29412,0.00000
0.65235,27.00000,7567.00000,55128.00000,443.00000,48651229.38732,59.74074,0.00000
0.57361,12.00000,2498.00000,51888.00000,80.00000,109466156.42845,96.41667,0.00000
122.08763,65.00000,32581.00000,35878.00000,443.00000,20208963.88063,59.40000,0.00000
379.37719,53.00000,19358.00000,1317.00000,443.00000,24784629.49482,93.39623,0.00000
3.17937,36.00000,19117.00000,60032.00000,80.00000,36488482.52513,59.22222,0.00000
165.74070,33.00000,19446.00000,3003.00000,80.00000,39805469.88871,89.90909,0.00000
234.58781,40.00000,8855.00000,1249.00000,443.00000,32839435.00164,90.00000,0.00000
42.99200,24.00000,3881.00000,53879.00000,443.00000,54732821.67512,59.66667,0.00000
206.14977,39.00000,32401.00000,18666.00000,80.00000,33681657.41281,79.00000,0.00000
287.33556,44.00000,10814.00000,3253.00000,443.00000,29854167.91757,91.63636,0.00000
218.68376,41.00000,8309.00000,52700.00000,443.00000,32038597.62422,90.90244,0.00000
301.03279,46.00000,14638.00000,3466.00000,443.00000,28556165.23899,92.21739,0.00000
300.21055,11.00000,1679.00000,52139.00000,80.00000,119416096.91146,93.27273,0.00000
121.67868,73.00000,24169.00000,51649.00000,443.00000,17994414.89574,59.16438,0.00000
0.20787,19.00000,4642.00000,40583.00000,443.00000,69136367.74184,58.73684,0.00000
0.25940,14.00000,4014.00000,60104.00000,80.00000,93827531.53084,59.57143,0.00000
792.99304,180.00000,73727.00000,50031.00000,80.00000,7297741.71443,60.11111,0.00000
34.15437,80.00000,57542.00000,38315.00000,80.00000,16419761.79274,58.38750,0.00000
0.09518,17.00000,4286.00000,32970.00000,443.00000,77269252.16911,59.29412,0.00000
402.52080,53.00000,15512.00000,36237.00000,443.00000,24784628.74397,58.66038,0.00000
248.26358,21.00000,2490.00000,49115.00000,80.00000,62551976.92769,59.19048,0.00000
123.84185,31.00000,19984.00000,2196.00000,80.00000,42373502.00849,84.77419,0.00000
427.17648,78.00000,25873.00000,42424.00000,443.00000,16840879.30994,58.64103,0.00000
141.22166,32.00000,19538.00000,2900.00000,80.00000,41049385.57313,91.00000,0.00000
115.34242,39.00000,11438.00000,37733.00000,443.00000,33681807.04848,59.10256,0.00000
0.27751,22.00000,4596.00000,53917.00000,443.00000,59708578.59840,58.90909,0.00000
16.37064,6.00000,264.00000,50247.00000,80.00000,218930909.62290,103.00000,0.00000
0.09034,17.00000,4286.00000,55082.00000,443.00000,77269351.22976,59.29412,0.00000
0.21248,17.00000,4677.00000,53904.00000,443.00000,77269688.83191,58.23529,0.00000
240.23200,21.00000,2491.00000,41713.00000,80.00000,62551819.46387,59.19048,0.00000
240.06078,15.00000,5379.00000,3735.00000,80.00000,87572135.79694,97.80000,0.00000
114.97816,47.00000,47060.00000,2802.00000,80.00000,27948681.71624,71.89362,0.00000
4.08731,15.00000,3893.00000,3215.00000,443.00000,87571938.97285,97.20000,0.00000
403.75621,76.00000,18585.00000,54487.00000,443.00000,17284005.58777,59.42105,0.00000
325.73474,58.00000,19693.00000,4349.00000,443.00000,22648007.01456,92.48276,0.00000
166.53210,19.00000,8039.00000,43429.00000,80.00000,69136356.09396,59.21053,0.00000
114.79423,15.00000,3710.00000,56266.00000,443.00000,87571868.87522,60.00000,0.00000
0.21201,17.00000,5273.00000,55896.00000,443.00000,77269307.64834,58.23529,0.00000
194.79999,23.00000,11061.00000,57395.00000,80.00000,57112363.82169,59.47826,0.00000
121.67441,30.00000,19001.00000,51335.00000,80.00000,43785918.93313,59.00000,0.00000
60.22177,10.00000,4130.00000,60502.00000,80.00000,131358444.83525,89.50000,0.00000
120.10433,19.00000,5445.00000,51714.00000,80.00000,69136377.70131,100.47368,0.00000
243.14391,37.00000,4905.00000,50532.00000,80.00000,35502295.75479,58.86486,0.00000
60.21764,11.00000,4170.00000,60670.00000,80.00000,119416811.76913,93.81818,0.00000
123.67768,89.00000,27316.00000,51650.00000,443.00000,14759463.92571,59.13483,0.00000
334.23532,54.00000,19349.00000,2139.00000,443.00000,24325670.72521,86.00000,0.00000
271.57411,62.00000,17796.00000,40201.00000,443.00000,21186957.17877,59.08065,0.00000
63.50449,8.00000,432.00000,49761.00000,80.00000,164199113.57238,60.00000,0.00000
0.20876,19.00000,4642.00000,50722.00000,443.00000,69136058.42205,58.73684,0.00000
295.98103,647.00000,524310.00000,46796.00000,443.00000,2030272.62287,56.48841,0.00000
121.67981,78.00000,24477.00000,51646.00000,443.00000,16840926.76141,59.20513,0.00000
0.10422,17.00000,4286.00000,34775.00000,443.00000,77269284.01211,59.29412,0.00000
0.16681,7.00000,2513.00000,52390.00000,80.00000,187655246.60357,94.85714,0.00000
0.20920,19.00000,4642.00000,37136.00000,443.00000,69135806.80682,58.73684,0.00000
371.43566,73.00000,24647.00000,49965.00000,443.00000,17994375.41299,59.38356,0.00000
1.05001,42.00000,27389.00000,46664.00000,80.00000,31275837.72521,58.92857,0.00000
0.20844,20.00000,4694.00000,35303.00000,443.00000,65679243.38926,58.50000,0.00000
0.28870,19.00000,4642.00000,40570.00000,443.00000,69136364.56051,58.73684,0.00000
0.36365,19.00000,5591.00000,45373.00000,443.00000,69135544.74329,58.26316,0.00000
114.70819,11.00000,3523.00000,52612.00000,80.00000,119416593.73624,92.90909,0.00000
63.50464,8.00000,432.00000,49758.00000,80.00000,164199113.57238,60.00000,0.00000
0.21161,19.00000,4642.00000,52219.00000,443.00000,69136304.04767,58.73684,0.00000
132.75863,17.00000,5996.00000,4304.00000,80.00000,77269488.46712,101.23529,0.00000
22.55254,40.00000,20834.00000,60034.00000,80.00000,32839634.75701,59.20000,0.00000
0.20005,19.00000,4453.00000,52393.00000,443.00000,69136160.32120,58.73684,0.00000
1.17763,19.00000,6055.00000,55448.00000,80.00000,69135733.85608,60.05263,0.00000
264.13809,119.00000,27549.00000,32813.00000,443.00000,11038467.12780,58.84034,0.00000
0.26837,17.00000,4677.00000,51953.00000,443.00000,77269999.42966,58.23529,0.00000
0.34816,19.00000,4453.00000,35375.00000,443.00000,69136055.22890,58.73684,0.00000
434.24409,210.00000,102878.00000,50924.00000,443.00000,6255155.60185,59.22857,0.00000
145.39710,21.00000,6464.00000,3222.00000,80.00000,62551947.82936,99.57143,0.00000
42.97639,28.00000,5807.00000,53900.00000,443.00000,46913868.57824,59.57143,0.00000
2.47053,12.00000,2507.00000,51891.00000,80.00000,109466156.65063,96.41667,0.00000
120.42813,14.00000,3948.00000,50305.00000,80.00000,93827122.40429,96.14286,0.00000
115.34086,16.00000,3621.00000,58535.00000,443.00000,82099284.31518,60.00000,0.00000
0.21642,19.00000,4642.00000,34061.00000,443.00000,69136377.28761,58.73684,0.00000
132.02803,68.00000,36482.00000,38238.00000,443.00000,19317308.32669,59.02941,0.00000
414.86090,42.00000,11820.00000,3409.00000,443.00000,31276039.22622,91.71429,0.00000
14.70138,54.00000,30084.00000,59973.00000,80.00000,24325654.87121,59.29630,0.00000
115.62780,54.00000,50048.00000,2799.00000,80.00000,24325704.45660,75.00000,0.00000
91.36276,27.00000,11262.00000,2826.00000,80.00000,48651489.51618,89.66667,0.00000
0.49692,17.00000,4677.00000,35108.00000,443.00000,77269801.79216,58.23529,0.00000
453.32301,213.00000,95005.00000,53047.00000,80.00000,6167033.15526,59.19718,0.00000
248.12258,21.00000,2337.00000,37016.00000,80.00000,62551375.65266,59.19048,0.00000
63.55406,8.00000,432.00000,36337.00000,80.00000,164197950.02480,58.87500,0.00000
70.46608,11.00000,2950.00000,49879.00000,80.00000,119417102.88697,100.81818,0.00000
0.20186,19.00000,4453.00000,47977.00000,443.00000,69135778.15767,58.73684,0.00000
8.59894,16.00000,3609.00000,41704.00000,443.00000,82098630.55378,60.00000,0.00000
144.97810,21.00000,6524.00000,3412.00000,80.00000,62551960.54664,99.57143,0.00000
7.10817,68.00000,45869.00000,35969.00000,80.00000,19317509.34823,59.29412,0.00000
0.21496,19.00000,4453.00000,40582.00000,443.00000,69136367.73126,58.73684,0.00000
115.37339,17.00000,4966.00000,49637.00000,443.00000,77270152.51875,59.70588,0.00000
460.37124,176.00000,66453.00000,58272.00000,443.00000,7463565.21122,58.25000,0.00000
250.23383,24.00000,4251.00000,41714.00000,80.00000,54732842.44797,59.33333,0.00000
10.43099,32.00000,11570.00000,55446.00000,80.00000,41049341.92770,60.00000,0.00000
328.58576,43.00000,10494.00000,2742.00000,443.00000,30548673.51660,90.83721,0.00000
264.14034,37.00000,7732.00000,1154.00000,443.00000,35502300.26948,90.97297,0.00000
1.87397,35.00000,19294.00000,60002.00000,80.00000,37531010.42618,59.34286,0.00000
0.20793,19.00000,4453.00000,52403.00000,443.00000,69136166.68348,58.73684,0.00000
149.83436,50.00000,17208.00000,51479.00000,443.00000,26271672.63083,59.22000,0.00000
149.62403,74.00000,24200.00000,44125.00000,443.00000,17751129.50990,59.32432,0.00000
0.09380,17.00000,4286.00000,36171.00000,443.00000,77269248.63185,59.29412,0.00000
404.99122,91.00000,26454.00000,54477.00000,443.00000,14434991.05388,59.48352,0.00000
287.69202,49.00000,10183.00000,46170.00000,443.00000,26807779.31662,58.51020,0.00000
3.36290,117.00000,97163.00000,57242.00000,443.00000,11227281.26282,83.30769,0.00000
110.10498,18.00000,7929.00000,55819.00000,443.00000,72976490.12935,90.50000,0.00000
0.20241,19.00000,4453.00000,37144.00000,443.00000,69135813.15665,58.73684,0.00000
0.09527,17.00000,4286.00000,32971.00000,443.00000,77269255.70783,59.29412,0.00000
204.83678,247.00000,161258.00000,57245.00000,443.00000,5318186.68448,81.81781,0.00000
3.28555,39.00000,11208.00000,52866.00000,443.00000,33681602.33104,59.71795,0.00000
0.22201,19.00000,4642.00000,48130.00000,443.00000,69135784.53264,58.73684,0.00000
431.91701,181.00000,43059.00000,56900.00000,443.00000,7257372.11107,58.77348,0.00000
115.23995,12.00000,3629.00000,52188.00000,80.00000,109464992.46093,96.58333,0.00000
115.45624,12.00000,3292.00000,51441.00000,80.00000,109465811.30150,97.00000,0.00000
10.02143,14.00000,3379.00000,51610.00000,443.00000,93827132.09620,95.71429,0.00000
251.87099,556.00000,449378.00000,57240.00000,443.00000,2362575.80678,84.26619,0.00000
0.21850,17.00000,5273.00000,56781.00000,443.00000,77269328.82563,58.23529,0.00000
364.58290,201.00000,67709.00000,56264.00000,443.00000,6535215.03858,58.97015,0.00000
292.50102,58.00000,16315.00000,45966.00000,443.00000,22648155.10241,59.12069,0.00000
0.20225,19.00000,4453.00000,38465.00000,443.00000,69135787.70513,58.73684,0.00000
7.04781,12.00000,3489.00000,59986.00000,80.00000,109465446.87115,58.83333,0.00000
92.80880,25.00000,6317.00000,54377.00000,443.00000,52543756.69014,59.04000,0.00000
240.11361,27.00000,2169.00000,58382.00000,443.00000,48651305.32803,59.00000,0.00000
494.74019,124.00000,65327.00000,35886.00000,443.00000,10593412.48226,58.79032,0.00000
0.22022,19.00000,4642.00000,34541.00000,443.00000,69136128.48885,58.73684,0.00000
115.08039,11.00000,2934.00000,1748.00000,80.00000,119416520.33387,100.18182,0.00000
123.02163,11.00000,3529.00000,40504.00000,80.00000,119417002.13910,59.72727,0.00000
370.66886,142.00000,35926.00000,46797.00000,443.00000,9250611.17230,58.88028,0.00000
120.23322,15.00000,5727.00000,2902.00000,80.00000,87572021.15707,93.40000,0.00000
115.32305,13.00000,2803.00000,49206.00000,80.00000,101044999.42188,59.92308,0.00000
0.20283,19.00000,4453.00000,48129.00000,443.00000,69135784.52136,58.73684,0.00000
115.05282,12.00000,4687.00000,50817.00000,80.00000,109465196.80377,59.25000,0.00000
68.17480,8.00000,432.00000,34190.00000,80.00000,164198924.62941,60.00000,0.00000
254.03249,108.00000,79244.00000,59384.00000,80.00000,12162811.61633,58.70370,0.00000
0.14062,24.00000,11798.00000,54659.00000,443.00000,54732414.58534,82.00000,0.00000
338.95393,51.00000,9376.00000,36544.00000,443.00000,25756480.61849,59.39216,0.00000
15.83074,6.00000,264.00000,51960.00000,80.00000,218930115.52280,102.66667,0.00000
0.22469,20.00000,7261.00000,46340.00000,443.00000,65679061.50455,58.05000,0.00000
301.59516,13.00000,2146.00000,59976.00000,80.00000,101044857.71348,93.76923,0.00000
332.22582,43.00000,8051.00000,59967.00000,443.00000,30548404.76317,59.46512,0.00000
449.67381,61.00000,23788.00000,4742.00000,443.00000,21534292.15177,94.13115,0.00000
0.20742,17.00000,5273.00000,59262.00000,443.00000,77269350.00187,58.23529,0.00000
345.90578,41.00000,8666.00000,54977.00000,443.00000,32038556.56517,59.04878,0.00000
0.21160,19.00000,4642.00000,51332.00000,443.00000,69136332.68921,58.73684,0.00000
4.92166,7.00000,304.00000,17410.00000,80.00000,187654050.12130,96.14286,0.00000
115.04531,11.00000,3168.00000,5609.00000,80.00000,119416866.57351,100.81818,0.00000
0.20963,20.00000,7261.00000,51469.00000,443.00000,65679163.50579,58.05000,0.00000
249.78785,25.00000,5432.00000,56296.00000,80.00000,52543304.97951,59.16000,0.00000
143.32194,38.00000,12600.00000,52943.00000,80.00000,34567912.37392,94.34211,0.00000
309.98470,51.00000,9850.00000,42367.00000,443.00000,25756616.85052,59.39216,0.00000
0.21400,19.00000,4453.00000,42557.00000,443.00000,69136198.51385,58.73684,0.00000
401.10452,70.00000,22913.00000,46853.00000,443.00000,18765596.63506,59.14286,0.00000
0.07924,9.00000,2734.00000,52630.00000,80.00000,145953240.47567,94.00000,0.00000
353.43591,64.00000,21440.00000,4504.00000,443.00000,20524815.51973,91.12500,0.00000
416.49962,20.00000,8520.00000,2788.00000,80.00000,65679006.21754,90.50000,0.00000
293.62162,49.00000,9320.00000,34812.00000,443.00000,26807862.53657,59.24490,0.00000
305.88302,33.00000,7377.00000,47655.00000,80.00000,39805396.75700,59.36364,0.00000
4.99097,9.00000,2625.00000,56070.00000,443.00000,145954225.71535,94.55556,0.00000
65.20266,10.00000,4130.00000,60354.00000,80.00000,131358385.20936,90.50000,0.00000
0.20560,19.00000,4642.00000,51431.00000,443.00000,69136339.05161,58.73684,0.00000
219.56127,32.00000,13102.00000,1118.00000,80.00000,41049442.55228,101.90625,0.00000
240.10025,23.00000,3294.00000,1377.00000,80.00000,57112012.25167,92.56522,0.00000
14.32262,44.00000,23691.00000,59972.00000,80.00000,29854212.78787,59.36364,0.00000
174.01687,84.00000,55461.00000,43527.00000,80.00000,15637940.73620,57.89286,0.00000
258.64454,43.00000,8453.00000,38385.00000,443.00000,30548295.43405,59.02326,0.00000
247.66954,25.00000,6473.00000,49121.00000,80.00000,52543660.61927,59.48000,0.00000
0.25041,19.00000,4642.00000,52392.00000,443.00000,69136157.15083,58.73684,0.00000
0.20872,19.00000,4453.00000,56686.00000,443.00000,69136466.48313,58.73684,0.00000
0.22270,17.00000,4677.00000,54375.00000,443.00000,77269258.23639,58.23529,0.00000
205.22915,23.00000,7298.00000,60179.00000,443.00000,57112682.25955,59.86957,0.00000
114.80302,11.00000,2397.00000,6428.00000,80.00000,119417538.23723,100.81818,0.00000
0.24714,19.00000,4642.00000,41973.00000,443.00000,69136147.59696,57.78947,0.00000
154.07183,89.00000,29399.00000,44119.00000,443.00000,14759366.12060,59.04494,0.00000
449.77832,164.00000,58178.00000,53247.00000,80.00000,8009618.09725,59.04878,0.00000
0.21049,17.00000,4286.00000,47700.00000,443.00000,77269395.53682,59.29412,0.00000
0.09396,17.00000,4286.00000,37187.00000,443.00000,77269156.53260,59.29412,0.00000
1.10007,24.00000,10750.00000,60022.00000,80.00000,54732723.60123,59.00000,0.00000
123.73937,23.00000,8175.00000,42100.00000,443.00000,57112381.97217,59.08696,0.00000
0.21978,17.00000,4677.00000,56838.00000,443.00000,77269710.00921,58.23529,0.00000
3.15583,29.00000,15601.00000,45077.00000,80.00000,45296065.06633,59.41379,0.00000
412.00795,81.00000,28378.00000,51756.00000,80.00000,16216988.26179,59.11111,0.00000
69.97451,6.00000,256.00000,2793.00000,80.00000,218929962.97136,102.66667,0.00000
0.20689,17.00000,4677.00000,43689.00000,443.00000,77269794.71610,58.23529,0.00000
22.56316,38.00000,18834.00000,60040.00000,80.00000,34568036.58671,59.21053,0.00000
217.61617,73.00000,41748.00000,38236.00000,443.00000,17994205.01663,59.42466,0.00000
156.44155,39.00000,23862.00000,2853.00000,80.00000,33681546.88082,90.07692,0.00000
153.07166,102.00000,32715.00000,44118.00000,443.00000,12878270.42876,59.39216,0.00000
115.53208,12.00000,3638.00000,43431.00000,80.00000,109465892.89881,59.25000,0.00000
